time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.960000000000003,5.01576789107,9.60113572515,23.5399373388,0.308207188764,5.8984340634,0.0,5.23978599117,6.7576118127,4.46601806743,-0.00645866741843,-0.191643844613,0.0,430.00609890602465,431.46991851542015,430.2594796948069,429.71826546243926
4.020000000000002,5.33594160507,10.0101137375,23.8047445716,0.313046535722,5.8880537624,0.0,5.43317663285,6.87489589074,4.36026471814,0.0174145498143,-0.181198549654,0.0,444.67381883513326,445.4946071230453,442.77984609752275,444.740141895392
4.080000000000001,5.66627236707,10.4249666244,24.0595751907,0.314079446483,5.87725798071,0.0,5.57854818708,6.9534256333,4.13451055101,0.0161462746614,-0.185652272145,0.0,401.0575537605495,400.61636872325715,399.7601673993492,399.6444922763168
4.14,6.00935337754,10.8472969464,24.3094996804,0.316626248832,5.86712940083,0.0,5.85767590936,7.12363996726,4.19444587619,0.00113312799251,-0.175776057523,0.0,500.57076436369886,501.26107900307915,502.91765258396714,501.82864086465514
4.199999999999998,6.36668611439,11.2779282141,24.55723701,0.316694221447,5.85678653233,0.0,6.05391788474,7.23031560271,4.06316912407,-0.00126597530109,-0.171889381219,0.0,440.4871679463949,440.77901066452864,439.19693005832704,438.9978281243975
4.259999999999997,6.73499080849,11.7143000493,24.7952680067,0.319054469185,5.86420331234,0.0,6.22242289673,7.31552980711,3.87205615194,0.0146742152347,-0.126948718382,0.0,414.99040586545084,418.89292361135836,416.882753462038,418.273735007471
4.319999999999996,7.11331943085,12.1557965896,25.0219616947,0.321488585905,5.85793179988,0.0,6.38883178622,7.40093191067,3.68461589333,0.0271810785582,-0.115386643795,0.0,416.62874186324785,417.6239821745586,416.26556275441635,417.35897474582805
4.379999999999995,7.50313528018,12.6034042605,25.2404681684,0.323130016155,5.85147834977,0.0,6.60509167531,7.51895491256,3.59840353132,0.0276266055706,-0.108983984199,0.0,454.41745498297644,454.9194910695595,454.00831234885914,454.044229302878
4.439999999999993,7.90544389157,13.0576966118,25.4526791371,0.329991387121,5.84497420757,0.0,6.80524749403,7.62421325287,3.47473331285,0.00140869002131,-0.112557315119,0.0,442.08292234112656,441.7774824516427,443.53539617624034,441.3761769931244
4.499999999999992,8.32133174844,13.519372285,25.6605031,0.330580883096,5.83827854777,0.0,7.05755299162,7.76432453463,3.4517328124,0.00808508939047,-0.116652049455,0.0,479.3289363037134,479.007026966579,478.9975203966776,479.5050658531235
4.559999999999991,8.75292512614,13.9897361525,25.8679123658,0.333512007656,5.83126750377,0.0,7.32863695217,7.91394444234,3.46043914908,-0.0102893162074,-0.117746574822,0.0,492.7379826828108,492.6462363910998,492.84856012376474,491.488173881267
4.6199999999999894,9.1993117415,14.4680231049,26.0728712036,0.332914609519,5.83363579123,0.0,7.55026766604,8.02855144962,3.371604808,-0.00953092125159,-0.0852810899604,0.0,459.3850340625477,461.9434542708556,461.7548240514701,461.8147982042323
4.679999999999988,9.66011341242,14.9539662917,26.2749929819,0.333784840199,5.83652923072,0.0,7.80867224238,8.16908979122,3.36528716072,0.00247859550275,-0.117508740142,0.0,491.0194254665937,488.6149472007378,489.1168208901862,490.0107843826274
4.739999999999987,10.1334434782,15.4463636434,26.4711062278,0.344482721569,5.82946889585,0.0,7.96913066806,8.24454394196,3.17152498536,-0.0343211210574,-0.118195126529,0.0,424.1788459334593,424.1067090904319,425.4952060646929,422.33173484483024
4.799999999999986,10.616250146,15.94321008,26.655206014,0.344717441817,5.82240081688,0.0,8.12473350812,8.31678122969,2.9655264808,-0.052156208305,-0.117327736783,0.0,419.0815262707553,419.14354899082133,420.45633681111957,418.9067129417516
4.859999999999984,11.1093464842,16.4449637761,26.8287870498,0.341586426048,5.82491737734,0.0,8.31133414618,8.40794335628,2.82125306126,-0.0544716459391,-0.152413504782,0.0,443.73980334923164,440.8336211273192,441.10024412688534,440.9070629613863
4.919999999999983,11.6152858296,16.9532548842,26.9970838533,0.340112231584,5.8162164814,0.0,8.55326487035,8.53418868996,2.78766724299,-0.0409500620794,-0.161011296459,0.0,480.03730239717476,479.3633379877013,481.1423912323863,482.1639856150654
4.979999999999982,12.1331431312,17.4672489767,27.1583701669,0.340216683894,5.81140937104,0.0,8.70876927099,8.59874258584,2.58907177054,-0.0245771047342,-0.186375833716,0.0,422.8580535975229,420.6371174621693,420.7648875523388,422.179901981712
5.0399999999999805,12.662376469,17.9863704218,27.3115135854,0.338784705798,5.80025694879,0.0,8.93253644024,8.70447476641,2.51483931936,-0.0283380770732,-0.189826169266,0.0,467.9588570459354,467.6578600422744,467.7959533933923,467.5028041304626
